,name,station,date,artist,song,uri,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,loudness,index,spotify_artist,spotify_song,scraped_artist,scraped_song
2551,Bloc Party - So Here We Are ,fm4,2021-04-21 06:09:02.847560,Bloc Party , So Here We Are ,spotify:track:7dwCUb3OXadzAMWj5tzqyP,0.00364,0.296,0.841,0.792,0.102,0.0487,155.563,0.134,-4.746,1306,Bloc Party,So Here We Are,,
2552,Bloc Party - So Here We Are ,fm4,2021-04-21 06:09:02.847560,Bloc Party , So Here We Are ,spotify:track:7dwCUb3OXadzAMWj5tzqyP,0.00364,0.296,0.841,0.792,0.102,0.0487,155.563,0.134,-4.746,1306,Bloc Party,So Here We Are,,
2553,Bloc Party - So Here We Are ,fm4,2021-04-21 06:09:02.847560,Bloc Party , So Here We Are ,spotify:track:7dwCUb3OXadzAMWj5tzqyP,0.00364,0.296,0.841,0.792,0.102,0.0487,155.563,0.134,-4.746,1306,Bloc Party,So Here We Are,,
2554,Blondie - Island Of Lost Souls,radiowien,2021-04-20 09:51:02.052644,Blondie , Island Of Lost Souls,spotify:track:6zpOOolgl41YcyyQfbykpR,0.181,0.599,0.632,0.00187,0.638,0.0432,81.287,0.835,-8.77,1310,Blondie,Island Of Lost Souls - Remastered,,
2555,Blondie - Island Of Lost Souls,radiowien,2021-04-29 20:39:01.963208,Blondie , Island Of Lost Souls,spotify:track:6zpOOolgl41YcyyQfbykpR,0.181,0.599,0.632,0.00187,0.638,0.0432,81.287,0.835,-8.77,1310,Blondie,Island Of Lost Souls - Remastered,,
2556,Blondie - Island Of Lost Souls,radiowien,2021-04-29 20:39:01.963208,Blondie , Island Of Lost Souls,spotify:track:6zpOOolgl41YcyyQfbykpR,0.181,0.599,0.632,0.00187,0.638,0.0432,81.287,0.835,-8.77,1310,Blondie,Island Of Lost Souls - Remastered,,
2557,Blood Red Shoes - Mexican Dress ,fm4,2021-04-23 06:06:02.457478,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2558,Blood Red Shoes - Mexican Dress ,fm4,2021-04-20 10:06:01.856184,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2559,Blood Red Shoes - Mexican Dress ,fm4,2021-04-23 06:06:02.457478,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2560,Blood Red Shoes - Mexican Dress ,fm4,2021-04-20 10:06:01.856184,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2561,Blood Red Shoes - Mexican Dress ,fm4,2021-04-23 06:06:02.457478,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2562,Blood Red Shoes - Mexican Dress ,fm4,2021-04-20 10:06:01.856184,Blood Red Shoes , Mexican Dress ,spotify:track:0FOzz6pQh8JVO999PawGFo,0.0125,0.655,0.811,4.22e-06,0.0998,0.037,126.004,0.567,-4.503,1313,Blood Red Shoes,Mexican Dress,,
2563,Bloodhound Gang - The Bad Touch,oe3,2021-04-19 23:39:02.151320,Bloodhound Gang , The Bad Touch,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.00397,0.831,0.735,0.0205,0.123,0.0384,122.979,0.97,-6.254,1315,Bloodhound Gang,The Bad Touch,,
2564,Bloodhound Gang - The Bad Touch,oe3,2021-04-27 18:48:01.016731,Bloodhound Gang , The Bad Touch,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.00397,0.831,0.735,0.0205,0.123,0.0384,122.979,0.97,-6.254,1315,Bloodhound Gang,The Bad Touch,,
2565,Bloodhound Gang - The Bad Touch,oe3,2021-04-27 18:48:01.016731,Bloodhound Gang , The Bad Touch,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.00397,0.831,0.735,0.0205,0.123,0.0384,122.979,0.97,-6.254,1315,Bloodhound Gang,The Bad Touch,,
2566,Blur - Girls & Boys ,fm4,2021-04-20 06:09:03.552590,Blur , Girls & Boys ,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,0.00971,0.693,0.875,0.0,0.0601,0.0315,120.048,0.901,-8.354,1320,Blur,Girls & Boys,,
2567,Blur - Girls & Boys ,fm4,2021-04-20 06:09:03.552590,Blur , Girls & Boys ,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,0.00971,0.693,0.875,0.0,0.0601,0.0315,120.048,0.901,-8.354,1320,Blur,Girls & Boys,,
2568,Blur - Girls & Boys ,fm4,2021-04-20 06:09:03.552590,Blur , Girls & Boys ,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,0.00971,0.693,0.875,0.0,0.0601,0.0315,120.048,0.901,-8.354,1320,Blur,Girls & Boys,,
2569,Bob Dylan - If Not For You,radiowien,2021-04-19 19:00:02.558514,Bob Dylan , If Not For You,spotify:track:0bTY3EvTFLdPALso8E7Eyq,0.454,0.663,0.593,0.0453,0.226,0.0322,139.481,0.884,-8.616,1324,Bob Dylan,If Not for You,,
2570,Bob Dylan - If Not For You,radiowien,2021-04-28 23:36:01.639067,Bob Dylan , If Not For You,spotify:track:0bTY3EvTFLdPALso8E7Eyq,0.454,0.663,0.593,0.0453,0.226,0.0322,139.481,0.884,-8.616,1324,Bob Dylan,If Not for You,,
2571,Bob Dylan - If Not For You,radiowien,2021-04-28 23:36:01.639067,Bob Dylan , If Not For You,spotify:track:0bTY3EvTFLdPALso8E7Eyq,0.454,0.663,0.593,0.0453,0.226,0.0322,139.481,0.884,-8.616,1324,Bob Dylan,If Not for You,,
2572,Bob Dylan - Just Like A Woman,radiowien,2021-04-20 02:09:02.350995,Bob Dylan , Just Like A Woman,spotify:track:37Dl7jQMmt0gUnzTKqnjkN,0.773,0.563,0.441,0.0,0.351,0.0437,115.168,0.468,-9.902,1325,Bob Dylan,Just Like a Woman,,
2573,Bob Dylan - Just Like A Woman,radiowien,2021-04-26 21:12:01.761557,Bob Dylan , Just Like A Woman,spotify:track:37Dl7jQMmt0gUnzTKqnjkN,0.773,0.563,0.441,0.0,0.351,0.0437,115.168,0.468,-9.902,1325,Bob Dylan,Just Like a Woman,,
2574,Bob Dylan - Just Like A Woman,radiowien,2021-04-26 21:12:01.761557,Bob Dylan , Just Like A Woman,spotify:track:37Dl7jQMmt0gUnzTKqnjkN,0.773,0.563,0.441,0.0,0.351,0.0437,115.168,0.468,-9.902,1325,Bob Dylan,Just Like a Woman,,
2575,Bob Dylan - Lay Lady Lay,radiowien,2021-04-21 15:42:02.355463,Bob Dylan , Lay Lady Lay,spotify:track:4uYwlMp841PLJmj1gJJwIq,0.356,0.52,0.179,0.00344,0.131,0.0454,155.746,0.407,-21.976,1326,Bob Dylan,"Lay, Lady, Lay",,
2576,Bob Dylan - Lay Lady Lay,radiowien,2021-05-01 09:18:02.251804,Bob Dylan , Lay Lady Lay,spotify:track:4uYwlMp841PLJmj1gJJwIq,0.356,0.52,0.179,0.00344,0.131,0.0454,155.746,0.407,-21.976,1326,Bob Dylan,"Lay, Lady, Lay",,
2577,Bob Dylan - Lay Lady Lay,radiowien,2021-05-01 09:18:02.251804,Bob Dylan , Lay Lady Lay,spotify:track:4uYwlMp841PLJmj1gJJwIq,0.356,0.52,0.179,0.00344,0.131,0.0454,155.746,0.407,-21.976,1326,Bob Dylan,"Lay, Lady, Lay",,
2578,Bob Dylan - Man Gave Names To All The Animals,radiowien,2021-04-21 20:54:01.851086,Bob Dylan , Man Gave Names To All The Animals,spotify:track:5mGq3cybgQDZgTEbu9ldV9,0.458,0.763,0.509,0.000175,0.0799,0.0533,94.376,0.965,-11.139,1328,Bob Dylan,Man Gave Names to All the Animals,,
2579,Bob Dylan - Man Gave Names To All The Animals,radiowien,2021-04-29 14:36:02.452326,Bob Dylan , Man Gave Names To All The Animals,spotify:track:5mGq3cybgQDZgTEbu9ldV9,0.458,0.763,0.509,0.000175,0.0799,0.0533,94.376,0.965,-11.139,1328,Bob Dylan,Man Gave Names to All the Animals,,
2580,Bob Dylan - Man Gave Names To All The Animals,radiowien,2021-04-29 14:36:02.452326,Bob Dylan , Man Gave Names To All The Animals,spotify:track:5mGq3cybgQDZgTEbu9ldV9,0.458,0.763,0.509,0.000175,0.0799,0.0533,94.376,0.965,-11.139,1328,Bob Dylan,Man Gave Names to All the Animals,,
2581,Bob Marley & The Wailers - Buffalo Soldier,radiowien,2021-04-20 22:24:01.461728,Bob Marley & The Wailers , Buffalo Soldier,spotify:track:7BfW1eoDh27W69nxsmRicb,0.142,0.929,0.463,5.26e-06,0.0634,0.308,124.084,0.757,-8.651,1329,Bob Marley & The Wailers,Buffalo Soldier,,
2582,Bob Marley & The Wailers - Buffalo Soldier,radiowien,2021-04-27 09:00:01.938561,Bob Marley & The Wailers , Buffalo Soldier,spotify:track:7BfW1eoDh27W69nxsmRicb,0.142,0.929,0.463,5.26e-06,0.0634,0.308,124.084,0.757,-8.651,1329,Bob Marley & The Wailers,Buffalo Soldier,,
2583,Bob Marley & The Wailers - Buffalo Soldier,radiowien,2021-04-27 09:00:01.938561,Bob Marley & The Wailers , Buffalo Soldier,spotify:track:7BfW1eoDh27W69nxsmRicb,0.142,0.929,0.463,5.26e-06,0.0634,0.308,124.084,0.757,-8.651,1329,Bob Marley & The Wailers,Buffalo Soldier,,
2584,Bob Marley & The Wailers - Could You Be Loved,radiowien,2021-04-21 09:21:02.154118,Bob Marley & The Wailers , Could You Be Loved,spotify:track:5O4erNlJ74PIF6kGol1ZrC,0.36,0.916,0.72,0.00016,0.0958,0.1,103.312,0.76,-8.548,1330,Bob Marley & The Wailers,Could You Be Loved,,
2585,Bob Marley & The Wailers - Could You Be Loved,radiowien,2021-04-27 10:21:02.451610,Bob Marley & The Wailers , Could You Be Loved,spotify:track:5O4erNlJ74PIF6kGol1ZrC,0.36,0.916,0.72,0.00016,0.0958,0.1,103.312,0.76,-8.548,1330,Bob Marley & The Wailers,Could You Be Loved,,
2586,Bob Marley & The Wailers - Could You Be Loved,radiowien,2021-04-27 10:21:02.451610,Bob Marley & The Wailers , Could You Be Loved,spotify:track:5O4erNlJ74PIF6kGol1ZrC,0.36,0.916,0.72,0.00016,0.0958,0.1,103.312,0.76,-8.548,1330,Bob Marley & The Wailers,Could You Be Loved,,
2587,Bob Marley & The Wailers - Is This Love,radiowien,2021-04-23 00:27:02.256598,Bob Marley & The Wailers , Is This Love,spotify:track:6JRLFiX9NJSoRRKxowlBYr,0.11,0.776,0.559,0.0,0.0671,0.103,122.242,0.758,-8.375,1331,Bob Marley & The Wailers,Is This Love,,
2588,Bob Marley & The Wailers - Is This Love,radiowien,2021-04-30 20:33:03.409245,Bob Marley & The Wailers , Is This Love,spotify:track:6JRLFiX9NJSoRRKxowlBYr,0.11,0.776,0.559,0.0,0.0671,0.103,122.242,0.758,-8.375,1331,Bob Marley & The Wailers,Is This Love,,
2589,Bob Marley & The Wailers - Is This Love,radiowien,2021-04-30 20:33:03.409245,Bob Marley & The Wailers , Is This Love,spotify:track:6JRLFiX9NJSoRRKxowlBYr,0.11,0.776,0.559,0.0,0.0671,0.103,122.242,0.758,-8.375,1331,Bob Marley & The Wailers,Is This Love,,
2590,Bob Marley & The Wailers - One Love,radiowien,2021-04-20 07:36:01.850915,Bob Marley & The Wailers , One Love,spotify:track:2HcyIzVsX45jLIxK7SH2aI,0.0783,0.725,0.523,0.0,0.0665,0.324,76.292,0.95,-9.593,1332,Bob Marley & The Wailers,One Love / People Get Ready - Medley,,
2591,Bob Marley & The Wailers - One Love,radiowien,2021-04-20 07:36:01.850915,Bob Marley & The Wailers , One Love,spotify:track:2HcyIzVsX45jLIxK7SH2aI,0.0783,0.725,0.523,0.0,0.0665,0.324,76.292,0.95,-9.593,1332,Bob Marley & The Wailers,One Love / People Get Ready - Medley,,
2592,Bob Marley & The Wailers - One Love,radiowien,2021-04-20 07:36:01.850915,Bob Marley & The Wailers , One Love,spotify:track:2HcyIzVsX45jLIxK7SH2aI,0.0783,0.725,0.523,0.0,0.0665,0.324,76.292,0.95,-9.593,1332,Bob Marley & The Wailers,One Love / People Get Ready - Medley,,
2593,Bob Marley & The Wailers - Stir It Up,radiowien,2021-04-20 16:45:02.263121,Bob Marley & The Wailers , Stir It Up,spotify:track:3sqZDdEO5viqNqMCNem5m5,0.621,0.76,0.462,0.32,0.0758,0.103,146.655,0.905,-11.003,1333,Bob Marley & The Wailers,Stir It Up - Original Album Version,,
2594,Bob Marley & The Wailers - Stir It Up,radiowien,2021-04-20 16:45:02.263121,Bob Marley & The Wailers , Stir It Up,spotify:track:3sqZDdEO5viqNqMCNem5m5,0.621,0.76,0.462,0.32,0.0758,0.103,146.655,0.905,-11.003,1333,Bob Marley & The Wailers,Stir It Up - Original Album Version,,
2595,Bob Marley & The Wailers - Stir It Up,radiowien,2021-04-20 16:45:02.263121,Bob Marley & The Wailers , Stir It Up,spotify:track:3sqZDdEO5viqNqMCNem5m5,0.621,0.76,0.462,0.32,0.0758,0.103,146.655,0.905,-11.003,1333,Bob Marley & The Wailers,Stir It Up - Original Album Version,,
2596,Bob Seger - Against The Wind,radiowien,2021-04-22 21:24:02.153336,Bob Seger , Against The Wind,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,0.28,0.674,0.771,0.0318,0.133,0.0246,109.618,0.718,-5.612,1336,Bob Seger,Against The Wind,,
2597,Bob Seger - Against The Wind,radiowien,2021-04-29 02:54:01.828448,Bob Seger , Against The Wind,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,0.28,0.674,0.771,0.0318,0.133,0.0246,109.618,0.718,-5.612,1336,Bob Seger,Against The Wind,,
2598,Bob Seger - Against The Wind,radiowien,2021-04-29 02:54:01.828448,Bob Seger , Against The Wind,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,0.28,0.674,0.771,0.0318,0.133,0.0246,109.618,0.718,-5.612,1336,Bob Seger,Against The Wind,,
2599,Bobby Hebb - Sunny,radiowien,2021-04-20 10:21:02.572883,Bobby Hebb , Sunny,spotify:track:4vju55Ag7apDL2CfotuE7Q,0.93,0.714,0.338,0.00644,0.389,0.0456,128.385,0.667,-10.994,1339,Bobby Hebb,Sunny,,
2600,Bobby Hebb - Sunny,radiowien,2021-05-02 07:27:02.650958,Bobby Hebb , Sunny,spotify:track:4vju55Ag7apDL2CfotuE7Q,0.93,0.714,0.338,0.00644,0.389,0.0456,128.385,0.667,-10.994,1339,Bobby Hebb,Sunny,,
2601,Bobby Hebb - Sunny,radiowien,2021-05-02 07:27:02.650958,Bobby Hebb , Sunny,spotify:track:4vju55Ag7apDL2CfotuE7Q,0.93,0.714,0.338,0.00644,0.389,0.0456,128.385,0.667,-10.994,1339,Bobby Hebb,Sunny,,
2602,Bon Jovi - It's My Life,oe3,2021-04-22 10:36:01.707841,Bon Jovi , It's My Life,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,0.0263,0.551,0.913,1.35e-05,0.347,0.0466,119.992,0.544,-4.063,1343,Bon Jovi,It's My Life,,
2603,Bon Jovi - It's My Life,radiowien,2021-05-01 14:33:02.609083,Bon Jovi , It's My Life,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,0.0263,0.551,0.913,1.35e-05,0.347,0.0466,119.992,0.544,-4.063,1343,Bon Jovi,It's My Life,,
2604,Bon Jovi - It's My Life,radiowien,2021-05-01 14:33:02.609083,Bon Jovi , It's My Life,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,0.0263,0.551,0.913,1.35e-05,0.347,0.0466,119.992,0.544,-4.063,1343,Bon Jovi,It's My Life,,
2605,Bon Jovi - Runaway,oe3,2021-04-20 05:18:01.054067,Bon Jovi , Runaway,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.00375,0.475,0.899,1.91e-05,0.14,0.0637,152.445,0.603,-4.321,1345,Bon Jovi,Runaway,,
2606,Bon Jovi - Runaway,oe3,2021-04-29 22:09:04.544303,Bon Jovi , Runaway,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.00375,0.475,0.899,1.91e-05,0.14,0.0637,152.445,0.603,-4.321,1345,Bon Jovi,Runaway,,
2607,Bon Jovi - Runaway,oe3,2021-04-29 22:09:04.544303,Bon Jovi , Runaway,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.00375,0.475,0.899,1.91e-05,0.14,0.0637,152.445,0.603,-4.321,1345,Bon Jovi,Runaway,,
2608,Bon Jovi - We Weren't Born to Follow,oe3,2021-04-22 16:54:01.738410,Bon Jovi , We Weren't Born to Follow,spotify:track:6tVwi09OwB7zVYV0NUajeP,0.00125,0.5,0.847,0.0,0.0875,0.0417,125.964,0.716,-4.222,1346,Bon Jovi,We Weren't Born To Follow,,
2609,Bon Jovi - We Weren't Born to Follow,oe3,2021-04-22 16:54:01.738410,Bon Jovi , We Weren't Born to Follow,spotify:track:6tVwi09OwB7zVYV0NUajeP,0.00125,0.5,0.847,0.0,0.0875,0.0417,125.964,0.716,-4.222,1346,Bon Jovi,We Weren't Born To Follow,,
2610,Bon Jovi - We Weren't Born to Follow,oe3,2021-04-22 16:54:01.738410,Bon Jovi , We Weren't Born to Follow,spotify:track:6tVwi09OwB7zVYV0NUajeP,0.00125,0.5,0.847,0.0,0.0875,0.0417,125.964,0.716,-4.222,1346,Bon Jovi,We Weren't Born To Follow,,
2611,Bonnie Raitt - Something To Talk About,radiowien,2021-04-21 15:24:02.047255,Bonnie Raitt , Something To Talk About,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,0.0631,0.795,0.64,2.13e-06,0.0692,0.0294,102.633,0.954,-13.478,1348,Bonnie Raitt,Something To Talk About,,
2612,Bonnie Raitt - Something To Talk About,radiowien,2021-04-29 03:30:02.166443,Bonnie Raitt , Something To Talk About,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,0.0631,0.795,0.64,2.13e-06,0.0692,0.0294,102.633,0.954,-13.478,1348,Bonnie Raitt,Something To Talk About,,
2613,Bonnie Raitt - Something To Talk About,radiowien,2021-04-29 03:30:02.166443,Bonnie Raitt , Something To Talk About,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,0.0631,0.795,0.64,2.13e-06,0.0692,0.0294,102.633,0.954,-13.478,1348,Bonnie Raitt,Something To Talk About,,
2614,Bonnie Tyler - Holding Out For A Hero,radiowien,2021-04-21 11:18:01.548243,Bonnie Tyler , Holding Out For A Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1349,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2615,Bonnie Tyler - Holding Out For A Hero,radiowien,2021-04-21 11:18:01.548243,Bonnie Tyler , Holding Out For A Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1349,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2616,Bonnie Tyler - Holding Out For A Hero,radiowien,2021-04-21 11:18:01.548243,Bonnie Tyler , Holding Out For A Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1349,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2617,Bonnie Tyler - Holding out for a Hero,oe3,2021-04-20 01:12:01.052964,Bonnie Tyler , Holding out for a Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1350,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2618,Bonnie Tyler - Holding out for a Hero,oe3,2021-04-25 17:39:01.359446,Bonnie Tyler , Holding out for a Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1350,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2619,Bonnie Tyler - Holding out for a Hero,oe3,2021-04-25 17:39:01.359446,Bonnie Tyler , Holding out for a Hero,spotify:track:5Hyr47BBGpvOfcykSCcaw9,0.0243,0.615,0.683,1.08e-05,0.0491,0.04,150.057,0.896,-15.29,1350,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",,
2620,Bonnie Tyler - It's A Heartache,radiowien,2021-04-19 14:51:01.954370,Bonnie Tyler , It's A Heartache,spotify:track:6XwmOknVeAwN3OQv1lIzCc,0.13,0.555,0.487,0.000868,0.169,0.0317,118.913,0.553,-11.766,1351,Bonnie Tyler,It's a Heartache,,
2621,Bonnie Tyler - It's A Heartache,radiowien,2021-04-23 21:00:03.271911,Bonnie Tyler , It's A Heartache,spotify:track:6XwmOknVeAwN3OQv1lIzCc,0.13,0.555,0.487,0.000868,0.169,0.0317,118.913,0.553,-11.766,1351,Bonnie Tyler,It's a Heartache,,
2622,Bonnie Tyler - It's A Heartache,radiowien,2021-04-23 21:00:03.271911,Bonnie Tyler , It's A Heartache,spotify:track:6XwmOknVeAwN3OQv1lIzCc,0.13,0.555,0.487,0.000868,0.169,0.0317,118.913,0.553,-11.766,1351,Bonnie Tyler,It's a Heartache,,
2623,Boston - More Than A Feeling,radiowien,2021-04-21 15:54:02.253972,Boston , More Than A Feeling,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.000894,0.377,0.682,0.00217,0.0504,0.0299,108.736,0.288,-8.039,1357,Boston,More Than a Feeling,,
2624,Boston - More Than A Feeling,radiowien,2021-04-29 21:27:02.149417,Boston , More Than A Feeling,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.000894,0.377,0.682,0.00217,0.0504,0.0299,108.736,0.288,-8.039,1357,Boston,More Than a Feeling,,
2625,Boston - More Than A Feeling,radiowien,2021-04-29 21:27:02.149417,Boston , More Than A Feeling,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.000894,0.377,0.682,0.00217,0.0504,0.0299,108.736,0.288,-8.039,1357,Boston,More Than a Feeling,,
2626,Boy George - Everything I Own,radiowien,2021-04-21 21:06:02.755062,Boy George , Everything I Own,spotify:track:1ZgEpCLk5sQcwMSpIpGfiQ,0.256,0.781,0.441,1.74e-05,0.0767,0.0341,87.185,0.789,-12.46,1358,Boy George,Everything I Own,,
2627,Boy George - Everything I Own,radiowien,2021-04-28 00:36:01.828941,Boy George , Everything I Own,spotify:track:1ZgEpCLk5sQcwMSpIpGfiQ,0.256,0.781,0.441,1.74e-05,0.0767,0.0341,87.185,0.789,-12.46,1358,Boy George,Everything I Own,,
2628,Boy George - Everything I Own,radiowien,2021-04-28 00:36:01.828941,Boy George , Everything I Own,spotify:track:1ZgEpCLk5sQcwMSpIpGfiQ,0.256,0.781,0.441,1.74e-05,0.0767,0.0341,87.185,0.789,-12.46,1358,Boy George,Everything I Own,,
2629,Boyzone - Love Me For A Reason,radiowien,2021-04-21 00:51:01.769607,Boyzone , Love Me For A Reason,spotify:track:2GBoo6ufWtMy1s6lqgbjJ8,0.063,0.431,0.721,0.0,0.12,0.0528,156.12,0.668,-10.123,1362,Boyzone,Love Me For A Reason,,
2630,Boyzone - Love Me For A Reason,radiowien,2021-04-30 09:06:02.211222,Boyzone , Love Me For A Reason,spotify:track:2GBoo6ufWtMy1s6lqgbjJ8,0.063,0.431,0.721,0.0,0.12,0.0528,156.12,0.668,-10.123,1362,Boyzone,Love Me For A Reason,,
2631,Boyzone - Love Me For A Reason,radiowien,2021-04-30 09:06:02.211222,Boyzone , Love Me For A Reason,spotify:track:2GBoo6ufWtMy1s6lqgbjJ8,0.063,0.431,0.721,0.0,0.12,0.0528,156.12,0.668,-10.123,1362,Boyzone,Love Me For A Reason,,
2632,Boyzone - Picture Of You,radiowien,2021-04-22 03:06:01.955301,Boyzone , Picture Of You,spotify:track:2AlVWg58iy4Cx6KqD0XYu2,0.109,0.768,0.919,1.14e-06,0.366,0.0416,116.649,0.862,-6.066,1364,Boyzone,Picture Of You,,
2633,Boyzone - Picture Of You,radiowien,2021-04-29 20:12:02.761328,Boyzone , Picture Of You,spotify:track:2AlVWg58iy4Cx6KqD0XYu2,0.109,0.768,0.919,1.14e-06,0.366,0.0416,116.649,0.862,-6.066,1364,Boyzone,Picture Of You,,
2634,Boyzone - Picture Of You,radiowien,2021-04-29 20:12:02.761328,Boyzone , Picture Of You,spotify:track:2AlVWg58iy4Cx6KqD0XYu2,0.109,0.768,0.919,1.14e-06,0.366,0.0416,116.649,0.862,-6.066,1364,Boyzone,Picture Of You,,
2635,Britney Spears - Born To Make You Happy,radiowien,2021-04-20 02:33:01.950190,Britney Spears , Born To Make You Happy,spotify:track:4l1MNtoCiTxBwf6yxD7kFd,0.116,0.633,0.922,0.000465,0.071,0.0454,84.11,0.686,-4.842,1372,Britney Spears,Born to Make You Happy,,
2636,Britney Spears - Born To Make You Happy,radiowien,2021-04-27 19:30:02.140244,Britney Spears , Born To Make You Happy,spotify:track:4l1MNtoCiTxBwf6yxD7kFd,0.116,0.633,0.922,0.000465,0.071,0.0454,84.11,0.686,-4.842,1372,Britney Spears,Born to Make You Happy,,
2637,Britney Spears - Born To Make You Happy,radiowien,2021-04-27 19:30:02.140244,Britney Spears , Born To Make You Happy,spotify:track:4l1MNtoCiTxBwf6yxD7kFd,0.116,0.633,0.922,0.000465,0.071,0.0454,84.11,0.686,-4.842,1372,Britney Spears,Born to Make You Happy,,
2638,Britney Spears - Sometimes,radiowien,2021-04-21 20:48:02.650506,Britney Spears , Sometimes,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,0.42,0.745,0.742,0.0,0.102,0.0259,95.996,0.806,-5.693,1373,Britney Spears,Sometimes,,
2639,Britney Spears - Sometimes,radiowien,2021-04-26 00:54:01.336674,Britney Spears , Sometimes,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,0.42,0.745,0.742,0.0,0.102,0.0259,95.996,0.806,-5.693,1373,Britney Spears,Sometimes,,
2640,Britney Spears - Sometimes,radiowien,2021-04-26 00:54:01.336674,Britney Spears , Sometimes,spotify:track:1UI0l2L66HJ9AtoEOlHzv4,0.42,0.745,0.742,0.0,0.102,0.0259,95.996,0.806,-5.693,1373,Britney Spears,Sometimes,,
2641,Brittany Howard - Stay High ,fm4,2021-04-20 07:54:02.655112,Brittany Howard , Stay High ,spotify:track:4vtyIW5uMCzu827nc5ThVt,0.132,0.598,0.853,0.00298,0.132,0.0546,122.012,0.315,-5.373,1374,Brittany Howard,Stay High,,
2642,Brittany Howard - Stay High ,fm4,2021-04-29 06:24:04.919105,Brittany Howard , Stay High ,spotify:track:4vtyIW5uMCzu827nc5ThVt,0.132,0.598,0.853,0.00298,0.132,0.0546,122.012,0.315,-5.373,1374,Brittany Howard,Stay High,,
2643,Brittany Howard - Stay High ,fm4,2021-04-29 06:24:04.919105,Brittany Howard , Stay High ,spotify:track:4vtyIW5uMCzu827nc5ThVt,0.132,0.598,0.853,0.00298,0.132,0.0546,122.012,0.315,-5.373,1374,Brittany Howard,Stay High,,
